instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
16827394,65732,NIFTY25DEC27050PE,NIFTY,0,2025-12-30,27050,0.05,75,PE,NFO-OPT,NFO
13048578,50971,NIFTY25DEC27000CE,NIFTY,0,2025-12-30,27000,0.05,75,CE,NFO-OPT,NFO
13048834,50972,NIFTY25DEC27000PE,NIFTY,0,2025-12-30,27000,0.05,75,PE,NFO-OPT,NFO
16826626,65729,NIFTY25DEC26950CE,NIFTY,0,2025-12-30,26950,0.05,75,CE,NFO-OPT,NFO
16826882,65730,NIFTY25DEC26950PE,NIFTY,0,2025-12-30,26950,0.05,75,PE,NFO-OPT,NFO
16826114,65727,NIFTY25DEC26900CE,NIFTY,0,2025-12-30,26900,0.05,75,CE,NFO-OPT,NFO
16826370,65728,NIFTY25DEC26900PE,NIFTY,0,2025-12-30,26900,0.05,75,PE,NFO-OPT,NFO
16825602,65725,NIFTY25DEC26850CE,NIFTY,0,2025-12-30,26850,0.05,75,CE,NFO-OPT,NFO
16825858,65726,NIFTY25DEC26850PE,NIFTY,0,2025-12-30,26850,0.05,75,PE,NFO-OPT,NFO
16824066,65719,NIFTY25DEC26800CE,NIFTY,0,2025-12-30,26800,0.05,75,CE,NFO-OPT,NFO
16825346,65724,NIFTY25DEC26800PE,NIFTY,0,2025-12-30,26800,0.05,75,PE,NFO-OPT,NFO
16823554,65717,NIFTY25DEC26750CE,NIFTY,0,2025-12-30,26750,0.05,75,CE,NFO-OPT,NFO
16823810,65718,NIFTY25DEC26750PE,NIFTY,0,2025-12-30,26750,0.05,75,PE,NFO-OPT,NFO
16823042,65715,NIFTY25DEC26700CE,NIFTY,0,2025-12-30,26700,0.05,75,CE,NFO-OPT,NFO
16823298,65716,NIFTY25DEC26700PE,NIFTY,0,2025-12-30,26700,0.05,75,PE,NFO-OPT,NFO
16822530,65713,NIFTY25DEC26650CE,NIFTY,0,2025-12-30,26650,0.05,75,CE,NFO-OPT,NFO
16822786,65714,NIFTY25DEC26650PE,NIFTY,0,2025-12-30,26650,0.05,75,PE,NFO-OPT,NFO
16822018,65711,NIFTY25DEC26600CE,NIFTY,0,2025-12-30,26600,0.05,75,CE,NFO-OPT,NFO
16822274,65712,NIFTY25DEC26600PE,NIFTY,0,2025-12-30,26600,0.05,75,PE,NFO-OPT,NFO
16819714,65702,NIFTY25DEC26550CE,NIFTY,0,2025-12-30,26550,0.05,75,CE,NFO-OPT,NFO
16821762,65710,NIFTY25DEC26550PE,NIFTY,0,2025-12-30,26550,0.05,75,PE,NFO-OPT,NFO
16817922,65695,NIFTY25DEC26500CE,NIFTY,0,2025-12-30,26500,0.05,75,CE,NFO-OPT,NFO
16819458,65701,NIFTY25DEC26500PE,NIFTY,0,2025-12-30,26500,0.05,75,PE,NFO-OPT,NFO
16817410,65693,NIFTY25DEC26450CE,NIFTY,0,2025-12-30,26450,0.05,75,CE,NFO-OPT,NFO
16817666,65694,NIFTY25DEC26450PE,NIFTY,0,2025-12-30,26450,0.05,75,PE,NFO-OPT,NFO
16816898,65691,NIFTY25DEC26400CE,NIFTY,0,2025-12-30,26400,0.05,75,CE,NFO-OPT,NFO
16817154,65692,NIFTY25DEC26400PE,NIFTY,0,2025-12-30,26400,0.05,75,PE,NFO-OPT,NFO
16816386,65689,NIFTY25DEC26350CE,NIFTY,0,2025-12-30,26350,0.05,75,CE,NFO-OPT,NFO
16781570,65553,NIFTY25DEC25550CE,NIFTY,0,2025-12-30,25550,0.05,75,CE,NFO-OPT,NFO
16781826,65554,NIFTY25DEC25550PE,NIFTY,0,2025-12-30,25550,0.05,75,PE,NFO-OPT,NFO
16776962,65535,NIFTY25DEC25500CE,NIFTY,0,2025-12-30,25500,0.05,75,CE,NFO-OPT,NFO
16781314,65552,NIFTY25DEC25500PE,NIFTY,0,2025-12-30,25500,0.05,75,PE,NFO-OPT,NFO
16776450,65533,NIFTY25DEC25450CE,NIFTY,0,2025-12-30,25450,0.05,75,CE,NFO-OPT,NFO
16776706,65534,NIFTY25DEC25450PE,NIFTY,0,2025-12-30,25450,0.05,75,PE,NFO-OPT,NFO
16775938,65531,NIFTY25DEC25400CE,NIFTY,0,2025-12-30,25400,0.05,75,CE,NFO-OPT,NFO
16776194,65532,NIFTY25DEC25400PE,NIFTY,0,2025-12-30,25400,0.05,75,PE,NFO-OPT,NFO
16775426,65529,NIFTY25DEC25350CE,NIFTY,0,2025-12-30,25350,0.05,75,CE,NFO-OPT,NFO
16775682,65530,NIFTY25DEC25350PE,NIFTY,0,2025-12-30,25350,0.05,75,PE,NFO-OPT,NFO
16768258,65501,NIFTY25DEC25300CE,NIFTY,0,2025-12-30,25300,0.05,75,CE,NFO-OPT,NFO
16775170,65528,NIFTY25DEC25300PE,NIFTY,0,2025-12-30,25300,0.05,75,PE,NFO-OPT,NFO
16751362,65435,NIFTY25DEC25250CE,NIFTY,0,2025-12-30,25250,0.05,75,CE,NFO-OPT,NFO
16752130,65438,NIFTY25DEC25250PE,NIFTY,0,2025-12-30,25250,0.05,75,PE,NFO-OPT,NFO
16750850,65433,NIFTY25DEC25200CE,NIFTY,0,2025-12-30,25200,0.05,75,CE,NFO-OPT,NFO
16751106,65434,NIFTY25DEC25200PE,NIFTY,0,2025-12-30,25200,0.05,75,PE,NFO-OPT,NFO
16739586,65389,NIFTY25DEC25150CE,NIFTY,0,2025-12-30,25150,0.05,75,CE,NFO-OPT,NFO
16739842,65390,NIFTY25DEC25150PE,NIFTY,0,2025-12-30,25150,0.05,75,PE,NFO-OPT,NFO
16732162,65360,NIFTY25DEC25100CE,NIFTY,0,2025-12-30,25100,0.05,75,CE,NFO-OPT,NFO
16732418,65361,NIFTY25DEC25100PE,NIFTY,0,2025-12-30,25100,0.05,75,PE,NFO-OPT,NFO
16730370,65353,NIFTY25DEC25050CE,NIFTY,0,2025-12-30,25050,0.05,75,CE,NFO-OPT,NFO
16730626,65354,NIFTY25DEC25050PE,NIFTY,0,2025-12-30,25050,0.05,75,PE,NFO-OPT,NFO
18277122,71395,NIFTY25DEC25000CE,NIFTY,0,2025-12-30,25000,0.05,75,CE,NFO-OPT,NFO
18277890,71398,NIFTY25DEC25000PE,NIFTY,0,2025-12-30,25000,0.05,75,PE,NFO-OPT,NFO
16729858,65351,NIFTY25DEC24950CE,NIFTY,0,2025-12-30,24950,0.05,75,CE,NFO-OPT,NFO
16730114,65352,NIFTY25DEC24950PE,NIFTY,0,2025-12-30,24950,0.05,75,PE,NFO-OPT,NFO
16729346,65349,NIFTY25DEC24900CE,NIFTY,0,2025-12-30,24900,0.05,75,CE,NFO-OPT,NFO
16729602,65350,NIFTY25DEC24900PE,NIFTY,0,2025-12-30,24900,0.05,75,PE,NFO-OPT,NFO
16725762,65335,NIFTY25DEC24850CE,NIFTY,0,2025-12-30,24850,0.05,75,CE,NFO-OPT,NFO
16726018,65336,NIFTY25DEC24850PE,NIFTY,0,2025-12-30,24850,0.05,75,PE,NFO-OPT,NFO
16725250,65333,NIFTY25DEC24800CE,NIFTY,0,2025-12-30,24800,0.05,75,CE,NFO-OPT,NFO
16725506,65334,NIFTY25DEC24800PE,NIFTY,0,2025-12-30,24800,0.05,75,PE,NFO-OPT,NFO
16724738,65331,NIFTY25DEC24750CE,NIFTY,0,2025-12-30,24750,0.05,75,CE,NFO-OPT,NFO
16724994,65332,NIFTY25DEC24750PE,NIFTY,0,2025-12-30,24750,0.05,75,PE,NFO-OPT,NFO
16720898,65316,NIFTY25DEC24700CE,NIFTY,0,2025-12-30,24700,0.05,75,CE,NFO-OPT,NFO
16721154,65317,NIFTY25DEC24700PE,NIFTY,0,2025-12-30,24700,0.05,75,PE,NFO-OPT,NFO
16720386,65314,NIFTY25DEC24650CE,NIFTY,0,2025-12-30,24650,0.05,75,CE,NFO-OPT,NFO
16720642,65315,NIFTY25DEC24650PE,NIFTY,0,2025-12-30,24650,0.05,75,PE,NFO-OPT,NFO
16709634,65272,NIFTY25DEC24600CE,NIFTY,0,2025-12-30,24600,0.05,75,CE,NFO-OPT,NFO
16709890,65273,NIFTY25DEC24600PE,NIFTY,0,2025-12-30,24600,0.05,75,PE,NFO-OPT,NFO
16709122,65270,NIFTY25DEC24550CE,NIFTY,0,2025-12-30,24550,0.05,75,CE,NFO-OPT,NFO
16709378,65271,NIFTY25DEC24550PE,NIFTY,0,2025-12-30,24550,0.05,75,PE,NFO-OPT,NFO
16708610,65268,NIFTY25DEC24500CE,NIFTY,0,2025-12-30,24500,0.05,75,CE,NFO-OPT,NFO
16708866,65269,NIFTY25DEC24500PE,NIFTY,0,2025-12-30,24500,0.05,75,PE,NFO-OPT,NFO
16707586,65264,NIFTY25DEC24450CE,NIFTY,0,2025-12-30,24450,0.05,75,CE,NFO-OPT,NFO
16707842,65265,NIFTY25DEC24450PE,NIFTY,0,2025-12-30,24450,0.05,75,PE,NFO-OPT,NFO
16707074,65262,NIFTY25DEC24400CE,NIFTY,0,2025-12-30,24400,0.05,75,CE,NFO-OPT,NFO
16707330,65263,NIFTY25DEC24400PE,NIFTY,0,2025-12-30,24400,0.05,75,PE,NFO-OPT,NFO
16704514,65252,NIFTY25DEC24350CE,NIFTY,0,2025-12-30,24350,0.05,75,CE,NFO-OPT,NFO
16704770,65253,NIFTY25DEC24350PE,NIFTY,0,2025-12-30,24350,0.05,75,PE,NFO-OPT,NFO
16704002,65250,NIFTY25DEC24300CE,NIFTY,0,2025-12-30,24300,0.05,75,CE,NFO-OPT,NFO
16704258,65251,NIFTY25DEC24300PE,NIFTY,0,2025-12-30,24300,0.05,75,PE,NFO-OPT,NFO
16703490,65248,NIFTY25DEC24250CE,NIFTY,0,2025-12-30,24250,0.05,75,CE,NFO-OPT,NFO
16703746,65249,NIFTY25DEC24250PE,NIFTY,0,2025-12-30,24250,0.05,75,PE,NFO-OPT,NFO
16702466,65244,NIFTY25DEC24200CE,NIFTY,0,2025-12-30,24200,0.05,75,CE,NFO-OPT,NFO
16702722,65245,NIFTY25DEC24200PE,NIFTY,0,2025-12-30,24200,0.05,75,PE,NFO-OPT,NFO
16701954,65242,NIFTY25DEC24150CE,NIFTY,0,2025-12-30,24150,0.05,75,CE,NFO-OPT,NFO
16702210,65243,NIFTY25DEC24150PE,NIFTY,0,2025-12-30,24150,0.05,75,PE,NFO-OPT,NFO
16699906,65234,NIFTY25DEC24100CE,NIFTY,0,2025-12-30,24100,0.05,75,CE,NFO-OPT,NFO
16700162,65235,NIFTY25DEC24100PE,NIFTY,0,2025-12-30,24100,0.05,75,PE,NFO-OPT,NFO
16699394,65232,NIFTY25DEC24050CE,NIFTY,0,2025-12-30,24050,0.05,75,CE,NFO-OPT,NFO
16699650,65233,NIFTY25DEC24050PE,NIFTY,0,2025-12-30,24050,0.05,75,PE,NFO-OPT,NFO
18276610,71393,NIFTY25DEC24000CE,NIFTY,0,2025-12-30,24000,0.05,75,CE,NFO-OPT,NFO
18276866,71394,NIFTY25DEC24000PE,NIFTY,0,2025-12-30,24000,0.05,75,PE,NFO-OPT,NFO
16698370,65228,NIFTY25DEC23950CE,NIFTY,0,2025-12-30,23950,0.05,75,CE,NFO-OPT,NFO
16699138,65231,NIFTY25DEC23950PE,NIFTY,0,2025-12-30,23950,0.05,75,PE,NFO-OPT,NFO
16697858,65226,NIFTY25DEC23900CE,NIFTY,0,2025-12-30,23900,0.05,75,CE,NFO-OPT,NFO
16698114,65227,NIFTY25DEC23900PE,NIFTY,0,2025-12-30,23900,0.05,75,PE,NFO-OPT,NFO
16697346,65224,NIFTY25DEC23850CE,NIFTY,0,2025-12-30,23850,0.05,75,CE,NFO-OPT,NFO
16697602,65225,NIFTY25DEC23850PE,NIFTY,0,2025-12-30,23850,0.05,75,PE,NFO-OPT,NFO
16696834,65222,NIFTY25DEC23800CE,NIFTY,0,2025-12-30,23800,0.05,75,CE,NFO-OPT,NFO
16697090,65223,NIFTY25DEC23800PE,NIFTY,0,2025-12-30,23800,0.05,75,PE,NFO-OPT,NFO
16695810,65218,NIFTY25DEC23750CE,NIFTY,0,2025-12-30,23750,0.05,75,CE,NFO-OPT,NFO
16696578,65221,NIFTY25DEC23750PE,NIFTY,0,2025-12-30,23750,0.05,75,PE,NFO-OPT,NFO
16694530,65213,NIFTY25DEC23700CE,NIFTY,0,2025-12-30,23700,0.05,75,CE,NFO-OPT,NFO
16695554,65217,NIFTY25DEC23700PE,NIFTY,0,2025-12-30,23700,0.05,75,PE,NFO-OPT,NFO
16693250,65208,NIFTY25DEC23650CE,NIFTY,0,2025-12-30,23650,0.05,75,CE,NFO-OPT,NFO
16694274,65212,NIFTY25DEC23650PE,NIFTY,0,2025-12-30,23650,0.05,75,PE,NFO-OPT,NFO
16692738,65206,NIFTY25DEC23600CE,NIFTY,0,2025-12-30,23600,0.05,75,CE,NFO-OPT,NFO
16692994,65207,NIFTY25DEC23600PE,NIFTY,0,2025-12-30,23600,0.05,75,PE,NFO-OPT,NFO
16690690,65198,NIFTY25DEC23550CE,NIFTY,0,2025-12-30,23550,0.05,75,CE,NFO-OPT,NFO
16691970,65203,NIFTY25DEC23550PE,NIFTY,0,2025-12-30,23550,0.05,75,PE,NFO-OPT,NFO
16690178,65196,NIFTY25DEC23500CE,NIFTY,0,2025-12-30,23500,0.05,75,CE,NFO-OPT,NFO
16690434,65197,NIFTY25DEC23500PE,NIFTY,0,2025-12-30,23500,0.05,75,PE,NFO-OPT,NFO
16686082,65180,NIFTY25DEC23450CE,NIFTY,0,2025-12-30,23450,0.05,75,CE,NFO-OPT,NFO
16686338,65181,NIFTY25DEC23450PE,NIFTY,0,2025-12-30,23450,0.05,75,PE,NFO-OPT,NFO
16685058,65176,NIFTY25DEC23400CE,NIFTY,0,2025-12-30,23400,0.05,75,CE,NFO-OPT,NFO
16685314,65177,NIFTY25DEC23400PE,NIFTY,0,2025-12-30,23400,0.05,75,PE,NFO-OPT,NFO
16684034,65172,NIFTY25DEC23350CE,NIFTY,0,2025-12-30,23350,0.05,75,CE,NFO-OPT,NFO
16684290,65173,NIFTY25DEC23350PE,NIFTY,0,2025-12-30,23350,0.05,75,PE,NFO-OPT,NFO
16678146,65149,NIFTY25DEC23300CE,NIFTY,0,2025-12-30,23300,0.05,75,CE,NFO-OPT,NFO
16678402,65150,NIFTY25DEC23300PE,NIFTY,0,2025-12-30,23300,0.05,75,PE,NFO-OPT,NFO
16677634,65147,NIFTY25DEC23250CE,NIFTY,0,2025-12-30,23250,0.05,75,CE,NFO-OPT,NFO
16677890,65148,NIFTY25DEC23250PE,NIFTY,0,2025-12-30,23250,0.05,75,PE,NFO-OPT,NFO
16676098,65141,NIFTY25DEC23200CE,NIFTY,0,2025-12-30,23200,0.05,75,CE,NFO-OPT,NFO
16676354,65142,NIFTY25DEC23200PE,NIFTY,0,2025-12-30,23200,0.05,75,PE,NFO-OPT,NFO
16675586,65139,NIFTY25DEC23150CE,NIFTY,0,2025-12-30,23150,0.05,75,CE,NFO-OPT,NFO
16675842,65140,NIFTY25DEC23150PE,NIFTY,0,2025-12-30,23150,0.05,75,PE,NFO-OPT,NFO
16673538,65131,NIFTY25DEC23100CE,NIFTY,0,2025-12-30,23100,0.05,75,CE,NFO-OPT,NFO
16673794,65132,NIFTY25DEC23100PE,NIFTY,0,2025-12-30,23100,0.05,75,PE,NFO-OPT,NFO
16673026,65129,NIFTY25DEC23050CE,NIFTY,0,2025-12-30,23050,0.05,75,CE,NFO-OPT,NFO
16673282,65130,NIFTY25DEC23050PE,NIFTY,0,2025-12-30,23050,0.05,75,PE,NFO-OPT,NFO
9675522,37795,NIFTY25DEC23000CE,NIFTY,0,2025-12-30,23000,0.05,75,CE,NFO-OPT,NFO
9675778,37796,NIFTY25DEC23000PE,NIFTY,0,2025-12-30,23000,0.05,75,PE,NFO-OPT,NFO
16672002,65125,NIFTY25DEC22950CE,NIFTY,0,2025-12-30,22950,0.05,75,CE,NFO-OPT,NFO
16672770,65128,NIFTY25DEC22950PE,NIFTY,0,2025-12-30,22950,0.05,75,PE,NFO-OPT,NFO
16665602,65100,NIFTY25DEC22900CE,NIFTY,0,2025-12-30,22900,0.05,75,CE,NFO-OPT,NFO
16671746,65124,NIFTY25DEC22900PE,NIFTY,0,2025-12-30,22900,0.05,75,PE,NFO-OPT,NFO
16662530,65088,NIFTY25DEC22850CE,NIFTY,0,2025-12-30,22850,0.05,75,CE,NFO-OPT,NFO
16665346,65099,NIFTY25DEC22850PE,NIFTY,0,2025-12-30,22850,0.05,75,PE,NFO-OPT,NFO
15007234,58622,NIFTY25DEC22000CE,NIFTY,0,2025-12-30,22000,0.05,75,CE,NFO-OPT,NFO
15007490,58623,NIFTY25DEC22000PE,NIFTY,0,2025-12-30,22000,0.05,75,PE,NFO-OPT,NFO
13171458,51451,NIFTY25DEC21000CE,NIFTY,0,2025-12-30,21000,0.05,75,CE,NFO-OPT,NFO
13171714,51452,NIFTY25DEC21000PE,NIFTY,0,2025-12-30,21000,0.05,75,PE,NFO-OPT,NFO
9824258,38376,NIFTY25DEC20000CE,NIFTY,0,2025-12-30,20000,0.05,75,CE,NFO-OPT,NFO
9824514,38377,NIFTY25DEC20000PE,NIFTY,0,2025-12-30,20000,0.05,75,PE,NFO-OPT,NFO
9392130,36688,NIFTY25DEC19500CE,NIFTY,0,2025-12-30,19500,0.05,75,CE,NFO-OPT,NFO
10236674,39987,NIFTY25DEC19000CE,NIFTY,0,2025-12-30,19000,0.05,75,CE,NFO-OPT,NFO
10236930,39988,NIFTY25DEC19000PE,NIFTY,0,2025-12-30,19000,0.05,75,PE,NFO-OPT,NFO
14110978,55121,NIFTY25DEC18000CE,NIFTY,0,2025-12-30,18000,0.05,75,CE,NFO-OPT,NFO
14111234,55122,NIFTY25DEC18000PE,NIFTY,0,2025-12-30,18000,0.05,75,PE,NFO-OPT,NFO
11743490,45873,NIFTY25DEC17000CE,NIFTY,0,2025-12-30,17000,0.05,75,CE,NFO-OPT,NFO
11743746,45874,NIFTY25DEC17000PE,NIFTY,0,2025-12-30,17000,0.05,75,PE,NFO-OPT,NFO
12590082,49180,NIFTY25DEC16500PE,NIFTY,0,2025-12-30,16500,0.05,75,PE,NFO-OPT,NFO
12589314,49177,NIFTY25DEC16000CE,NIFTY,0,2025-12-30,16000,0.05,75,CE,NFO-OPT,NFO
12589570,49178,NIFTY25DEC16000PE,NIFTY,0,2025-12-30,16000,0.05,75,PE,NFO-OPT,NFO
12588546,49174,NIFTY25DEC15000PE,NIFTY,0,2025-12-30,15000,0.05,75,PE,NFO-OPT,NFO
9676034,37797,NIFTY25DEC13000PE,NIFTY,0,2025-12-30,13000,0.05,75,PE,NFO-OPT,NFO
16109570,62928,NIFTY26MAR26000CE,NIFTY,0,2026-03-31,26000,0.05,75,CE,NFO-OPT,NFO
16109826,62929,NIFTY26MAR26000PE,NIFTY,0,2026-03-31,26000,0.05,75,PE,NFO-OPT,NFO
16109058,62926,NIFTY26MAR25000CE,NIFTY,0,2026-03-31,25000,0.05,75,CE,NFO-OPT,NFO
16109314,62927,NIFTY26MAR25000PE,NIFTY,0,2026-03-31,25000,0.05,75,PE,NFO-OPT,NFO
16110082,62930,NIFTY26MAR27000CE,NIFTY,0,2026-03-31,27000,0.05,75,CE,NFO-OPT,NFO
16110338,62931,NIFTY26MAR27000PE,NIFTY,0,2026-03-31,27000,0.05,75,PE,NFO-OPT,NFO
16108546,62924,NIFTY26MAR24000CE,NIFTY,0,2026-03-31,24000,0.05,75,CE,NFO-OPT,NFO
16108802,62925,NIFTY26MAR24000PE,NIFTY,0,2026-03-31,24000,0.05,75,PE,NFO-OPT,NFO
16110594,62932,NIFTY26MAR28000CE,NIFTY,0,2026-03-31,28000,0.05,75,CE,NFO-OPT,NFO
16110850,62933,NIFTY26MAR28000PE,NIFTY,0,2026-03-31,28000,0.05,75,PE,NFO-OPT,NFO
16108034,62922,NIFTY26MAR23000CE,NIFTY,0,2026-03-31,23000,0.05,75,CE,NFO-OPT,NFO
16108290,62923,NIFTY26MAR23000PE,NIFTY,0,2026-03-31,23000,0.05,75,PE,NFO-OPT,NFO
16111362,62935,NIFTY26MAR29000CE,NIFTY,0,2026-03-31,29000,0.05,75,CE,NFO-OPT,NFO
16111618,62936,NIFTY26MAR29000PE,NIFTY,0,2026-03-31,29000,0.05,75,PE,NFO-OPT,NFO
16107522,62920,NIFTY26MAR22000CE,NIFTY,0,2026-03-31,22000,0.05,75,CE,NFO-OPT,NFO
16107778,62921,NIFTY26MAR22000PE,NIFTY,0,2026-03-31,22000,0.05,75,PE,NFO-OPT,NFO
16111874,62937,NIFTY26MAR30000CE,NIFTY,0,2026-03-31,30000,0.05,75,CE,NFO-OPT,NFO
16116482,62955,NIFTY26MAR30000PE,NIFTY,0,2026-03-31,30000,0.05,75,PE,NFO-OPT,NFO
16107010,62918,NIFTY26MAR21000CE,NIFTY,0,2026-03-31,21000,0.05,75,CE,NFO-OPT,NFO
16107266,62919,NIFTY26MAR21000PE,NIFTY,0,2026-03-31,21000,0.05,75,PE,NFO-OPT,NFO
16116738,62956,NIFTY26MAR31000CE,NIFTY,0,2026-03-31,31000,0.05,75,CE,NFO-OPT,NFO
16118786,62964,NIFTY26MAR31000PE,NIFTY,0,2026-03-31,31000,0.05,75,PE,NFO-OPT,NFO
16106498,62916,NIFTY26MAR20000CE,NIFTY,0,2026-03-31,20000,0.05,75,CE,NFO-OPT,NFO
16106754,62917,NIFTY26MAR20000PE,NIFTY,0,2026-03-31,20000,0.05,75,PE,NFO-OPT,NFO
16105986,62914,NIFTY26MAR19000CE,NIFTY,0,2026-03-31,19000,0.05,75,CE,NFO-OPT,NFO
16106242,62915,NIFTY26MAR19000PE,NIFTY,0,2026-03-31,19000,0.05,75,PE,NFO-OPT,NFO
18297858,71476,NIFTY26JUN26000CE,NIFTY,0,2026-06-30,26000,0.05,75,CE,NFO-OPT,NFO
18298114,71477,NIFTY26JUN26000PE,NIFTY,0,2026-06-30,26000,0.05,75,PE,NFO-OPT,NFO
18297346,71474,NIFTY26JUN25000CE,NIFTY,0,2026-06-30,25000,0.05,75,CE,NFO-OPT,NFO
18297602,71475,NIFTY26JUN25000PE,NIFTY,0,2026-06-30,25000,0.05,75,PE,NFO-OPT,NFO
13049090,50973,NIFTY26JUN27000CE,NIFTY,0,2026-06-30,27000,0.05,75,CE,NFO-OPT,NFO
13049858,50976,NIFTY26JUN27000PE,NIFTY,0,2026-06-30,27000,0.05,75,PE,NFO-OPT,NFO
18296834,71472,NIFTY26JUN24000CE,NIFTY,0,2026-06-30,24000,0.05,75,CE,NFO-OPT,NFO
18297090,71473,NIFTY26JUN24000PE,NIFTY,0,2026-06-30,24000,0.05,75,PE,NFO-OPT,NFO
12939522,50545,NIFTY26JUN28000CE,NIFTY,0,2026-06-30,28000,0.05,75,CE,NFO-OPT,NFO
12939778,50546,NIFTY26JUN28000PE,NIFTY,0,2026-06-30,28000,0.05,75,PE,NFO-OPT,NFO
9676546,37799,NIFTY26JUN23000CE,NIFTY,0,2026-06-30,23000,0.05,75,CE,NFO-OPT,NFO
9678082,37805,NIFTY26JUN23000PE,NIFTY,0,2026-06-30,23000,0.05,75,PE,NFO-OPT,NFO
9767426,38154,NIFTY26JUN29000CE,NIFTY,0,2026-06-30,29000,0.05,75,CE,NFO-OPT,NFO
9768194,38157,NIFTY26JUN29000PE,NIFTY,0,2026-06-30,29000,0.05,75,PE,NFO-OPT,NFO
15008258,58626,NIFTY26JUN22000CE,NIFTY,0,2026-06-30,22000,0.05,75,CE,NFO-OPT,NFO
15008514,58627,NIFTY26JUN22000PE,NIFTY,0,2026-06-30,22000,0.05,75,PE,NFO-OPT,NFO
9018626,35229,NIFTY26JUN30000CE,NIFTY,0,2026-06-30,30000,0.05,75,CE,NFO-OPT,NFO
9019138,35231,NIFTY26JUN30000PE,NIFTY,0,2026-06-30,30000,0.05,75,PE,NFO-OPT,NFO
13171970,51453,NIFTY26JUN21000CE,NIFTY,0,2026-06-30,21000,0.05,75,CE,NFO-OPT,NFO
13172482,51455,NIFTY26JUN21000PE,NIFTY,0,2026-06-30,21000,0.05,75,PE,NFO-OPT,NFO
10786050,42133,NIFTY26JUN31000CE,NIFTY,0,2026-06-30,31000,0.05,75,CE,NFO-OPT,NFO
10786306,42134,NIFTY26JUN31000PE,NIFTY,0,2026-06-30,31000,0.05,75,PE,NFO-OPT,NFO
9824770,38378,NIFTY26JUN20000CE,NIFTY,0,2026-06-30,20000,0.05,75,CE,NFO-OPT,NFO
9825282,38380,NIFTY26JUN20000PE,NIFTY,0,2026-06-30,20000,0.05,75,PE,NFO-OPT,NFO
10237186,39989,NIFTY26JUN19000CE,NIFTY,0,2026-06-30,19000,0.05,75,CE,NFO-OPT,NFO
10237442,39990,NIFTY26JUN19000PE,NIFTY,0,2026-06-30,19000,0.05,75,PE,NFO-OPT,NFO
12942338,50556,NIFTY26JUN18000CE,NIFTY,0,2026-06-30,18000,0.05,75,CE,NFO-OPT,NFO
12918274,50462,NIFTY26JUN16000PE,NIFTY,0,2026-06-30,16000,0.05,75,PE,NFO-OPT,NFO
12914690,50448,NIFTY26JUN15000PE,NIFTY,0,2026-06-30,15000,0.05,75,PE,NFO-OPT,NFO
12913666,50444,NIFTY26JUN14000PE,NIFTY,0,2026-06-30,14000,0.05,75,PE,NFO-OPT,NFO
9677314,37802,NIFTY26JUN13000PE,NIFTY,0,2026-06-30,13000,0.05,75,PE,NFO-OPT,NFO
15007746,58624,NIFTY26JUN12000CE,NIFTY,0,2026-06-30,12000,0.05,75,CE,NFO-OPT,NFO
15008002,58625,NIFTY26JUN12000PE,NIFTY,0,2026-06-30,12000,0.05,75,PE,NFO-OPT,NFO
16868098,65891,NIFTY26SEP20000CE,NIFTY,0,2026-09-29,20000,0.05,75,CE,NFO-OPT,NFO
16868354,65892,NIFTY26SEP20000PE,NIFTY,0,2026-09-29,20000,0.05,75,PE,NFO-OPT,NFO
16868610,65893,NIFTY26SEP21000CE,NIFTY,0,2026-09-29,21000,0.05,75,CE,NFO-OPT,NFO
16868866,65894,NIFTY26SEP21000PE,NIFTY,0,2026-09-29,21000,0.05,75,PE,NFO-OPT,NFO
16869378,65896,NIFTY26SEP22000CE,NIFTY,0,2026-09-29,22000,0.05,75,CE,NFO-OPT,NFO
16869634,65897,NIFTY26SEP22000PE,NIFTY,0,2026-09-29,22000,0.05,75,PE,NFO-OPT,NFO
16869890,65898,NIFTY26SEP23000CE,NIFTY,0,2026-09-29,23000,0.05,75,CE,NFO-OPT,NFO
16870146,65899,NIFTY26SEP23000PE,NIFTY,0,2026-09-29,23000,0.05,75,PE,NFO-OPT,NFO
16870402,65900,NIFTY26SEP24000CE,NIFTY,0,2026-09-29,24000,0.05,75,CE,NFO-OPT,NFO
16870658,65901,NIFTY26SEP24000PE,NIFTY,0,2026-09-29,24000,0.05,75,PE,NFO-OPT,NFO
16870914,65902,NIFTY26SEP25000CE,NIFTY,0,2026-09-29,25000,0.05,75,CE,NFO-OPT,NFO
16871170,65903,NIFTY26SEP25000PE,NIFTY,0,2026-09-29,25000,0.05,75,PE,NFO-OPT,NFO
16871426,65904,NIFTY26SEP26000CE,NIFTY,0,2026-09-29,26000,0.05,75,CE,NFO-OPT,NFO
16871682,65905,NIFTY26SEP26000PE,NIFTY,0,2026-09-29,26000,0.05,75,PE,NFO-OPT,NFO
16871938,65906,NIFTY26SEP27000CE,NIFTY,0,2026-09-29,27000,0.05,75,CE,NFO-OPT,NFO
16872194,65907,NIFTY26SEP27000PE,NIFTY,0,2026-09-29,27000,0.05,75,PE,NFO-OPT,NFO
16875266,65919,NIFTY26SEP28000CE,NIFTY,0,2026-09-29,28000,0.05,75,CE,NFO-OPT,NFO
